band,a_min,s_max,top_n,selector,entry_id,repetition,eligible_count,status,selected_line_id,seed,reproducible,selected_weight,minimum_weight,maximum_weight,maximum_weight_ratio,selected_abstraction_similarity,selected_surface_similarity,selected_domain_primary
primary,0.425,0.425,10,rank_fusion,E022,2,5,line,L063,2550724108362446449,true,1.175,0.85,1.175,1.38235294,0.53843198,0.23077668,change
primary,0.425,0.425,10,rank_fusion,E022,3,5,line,L027,10428351203441084270,true,0.975,0.85,1.175,1.38235294,0.51387328,0.25064178,relationship
primary,0.425,0.425,10,rank_fusion,E023,1,8,line,L068,12225648772027476851,true,1.05,0.75,1.19285714,1.59047619,0.43495556,0.34937521,change
primary,0.425,0.425,10,rank_fusion,E023,2,8,line,L068,15146102931498470855,true,1.05,0.75,1.19285714,1.59047619,0.43495556,0.34937521,change
primary,0.425,0.425,10,rank_fusion,E023,3,8,line,L051,11516105883259442250,true,0.75,0.75,1.19285714,1.59047619,0.42603783,0.42254639,failure
primary,0.425,0.425,10,rank_fusion,E024,1,7,line,L068,330473171419209412,true,0.93333333,0.75,1.18333333,1.57777778,0.51061319,0.38063633,change
primary,0.425,0.425,10,rank_fusion,E024,2,6,line,L008,16825835966078418111,true,0.87,0.85,1.17,1.37647059,0.48515363,0.42318476,choice
primary,0.425,0.425,10,rank_fusion,E024,3,7,line,L004,1150077449655025461,true,1.2,0.75,1.2,1.6,0.54731384,0.27197478,choice
primary,0.425,0.425,10,rank_fusion,E025,1,10,line,L076,5288228495175161201,true,0.95,0.78333333,1.18333333,1.5106383,0.43309741,0.19088503,loss
primary,0.425,0.425,10,rank_fusion,E025,2,10,line,L066,12352902315759129894,true,0.81666667,0.81666667,1.20555556,1.47619048,0.46094501,0.27486681,change
primary,0.425,0.425,10,rank_fusion,E025,3,9,line,L085,17327024317641569776,true,1.025,0.8,1.225,1.53125,0.45776486,0.2700306,self
primary,0.425,0.425,10,rank_fusion,E026,1,3,line,L114,7461710069461762370,true,1.0,0.75,1.25,1.66666667,0.46057759,0.3418251,daily_life
primary,0.425,0.425,10,rank_fusion,E026,2,4,line,L007,18098212098119025639,true,1.15,0.81666667,1.15,1.40816327,0.46068326,0.26683279,choice
primary,0.425,0.425,10,rank_fusion,E026,3,5,line,L043,5106098356127507995,true,1.0,0.75,1.2,1.6,0.46338045,0.3131226,work
primary,0.425,0.425,10,rank_fusion,E027,1,4,line,L031,12710915507337412627,true,0.88333333,0.88333333,1.15,1.30188679,0.47089164,0.24453802,relationship
primary,0.425,0.425,10,rank_fusion,E027,2,8,line,L031,6417914055427047881,true,1.07857143,0.80714286,1.15,1.42477876,0.48899561,0.24453802,relationship
primary,0.425,0.425,10,rank_fusion,E027,3,4,line,L031,2737858224479029675,true,0.88333333,0.88333333,1.15,1.30188679,0.46855269,0.24453802,relationship
primary,0.425,0.425,10,rank_fusion,E028,1,8,line,L107,16856995648896496,true,1.16428571,0.83571429,1.16428571,1.39316239,0.48925781,0.22831233,expectation
primary,0.425,0.425,10,rank_fusion,E028,2,9,line,L097,6279286373351141716,true,1.15,0.9,1.2125,1.34722222,0.77156645,0.33459265,time
primary,0.425,0.425,10,rank_fusion,E028,3,8,line,L014,10423223718057304698,true,1.03571429,0.83571429,1.16428571,1.39316239,0.48983729,0.34648482,uncertainty
primary,0.425,0.425,10,rank_fusion,E029,1,8,line,L034,6883957246945208592,true,1.13571429,0.87857143,1.13571429,1.29268293,0.48242462,0.24938173,relationship
primary,0.425,0.425,10,rank_fusion,E029,2,7,line,L117,5957727193249846668,true,0.91666667,0.8,1.15,1.4375,0.46079717,0.25932428,daily_life
primary,0.425,0.425,10,rank_fusion,E029,3,8,line,L033,15557198007359036769,true,1.00714286,0.79285714,1.25,1.57657658,0.45852667,0.20041477,relationship
primary,0.425,0.425,10,rank_fusion,E030,1,7,line,L044,9683567800026816012,true,1.05,0.81666667,1.16666667,1.42857143,0.45699288,0.24722714,work
primary,0.425,0.425,10,rank_fusion,E030,2,7,line,L117,15328553586266511351,true,1.01666667,0.81666667,1.15,1.40816327,0.48240944,0.28183646,daily_life
primary,0.425,0.425,10,rank_fusion,E030,3,7,line,L098,10308303624880637439,true,1.05,0.81666667,1.16666667,1.42857143,0.62757694,0.40664635,time
primary,0.425,0.425,10,rank_fusion,E031,1,7,line,L064,12794797496014467620,true,0.91666667,0.75,1.16666667,1.55555556,0.43045227,0.3131894,change
primary,0.425,0.425,10,rank_fusion,E031,2,9,line,L105,12967263327635345140,true,1.0,0.825,1.225,1.48484848,0.4752235,0.31395301,expectation
primary,0.425,0.425,10,rank_fusion,E031,3,8,line,L105,12688601981085555976,true,1.07857143,0.83571429,1.19285714,1.42735043,0.47269659,0.31395301,expectation
primary,0.425,0.425,10,rank_fusion,E032,1,7,line,L042,15363036219394373628,true,1.0,0.91666667,1.1,1.2,0.55860899,0.3735743,work
primary,0.425,0.425,10,rank_fusion,E032,2,6,line,L105,2250051636181321151,true,1.03,0.81,1.13,1.39506173,0.49785887,0.24185273,expectation
primary,0.425,0.425,10,rank_fusion,E032,3,7,line,L042,9305075733112308375,true,1.03333333,0.85,1.11666667,1.31372549,0.57420882,0.3735743,work
primary,0.425,0.425,10,rank_fusion,E033,1,8,line,L005,2334393918895814645,true,0.92142857,0.77857143,1.13571429,1.4587156,0.54972056,0.4087465,choice
primary,0.425,0.425,10,rank_fusion,E033,2,7,line,L082,954997009096998732,true,0.93333333,0.81666667,1.15,1.40816327,0.42878421,0.27164553,self
primary,0.425,0.425,10,rank_fusion,E033,3,6,line,L106,15871875286480241601,true,1.09,0.75,1.13,1.50666667,0.49865828,0.37847858,expectation
primary,0.425,0.425,10,rank_fusion,E034,1,6,line,L046,1842886833937335187,true,1.13,0.81,1.13,1.39506173,0.56218715,0.34859445,work
primary,0.425,0.425,10,rank_fusion,E034,2,6,line,L088,2770733435912147992,true,0.81,0.81,1.25,1.54320988,0.4435479,0.38110717,self
primary,0.425,0.425,10,rank_fusion,E034,3,6,line,L117,13816464800827979821,true,0.97,0.75,1.19,1.58666667,0.4832939,0.37966494,daily_life
primary,0.425,0.425,10,rank_fusion,E035,1,5,line,L111,14914593227553786428,true,0.9,0.8,1.175,1.46875,0.43843297,0.38032982,daily_life
primary,0.425,0.425,10,rank_fusion,E035,2,6,line,L111,6882861025263232741,true,0.81,0.81,1.25,1.54320988,0.43628085,0.38032982,daily_life
primary,0.425,0.425,10,rank_fusion,E035,3,6,line,L111,10831108169839833784,true,1.05,0.85,1.19,1.4,0.49691849,0.38032982,daily_life
primary,0.425,0.425,10,rank_fusion,E036,1,9,line,L117,2100214599939928499,true,1.0,0.75,1.1375,1.51666667,0.4730362,0.21741543,daily_life
primary,0.425,0.425,10,rank_fusion,E036,2,4,line,L114,4750442612808793486,true,1.01666667,0.95,1.05,1.10526316,0.46669447,0.358757,daily_life
primary,0.425,0.425,10,rank_fusion,E036,3,9,line,L065,13410304871280061412,true,0.9375,0.75,1.1375,1.51666667,0.45793521,0.29351281,change
primary,0.425,0.425,10,bounded_domain_diversity,E001,1,7,line,L105,10418858375838657071,true,0.85342671,0.85,1.21666667,1.43137255,0.45954306,0.31184876,expectation
primary,0.425,0.425,10,bounded_domain_diversity,E001,2,7,line,L008,9586743709219150784,true,0.89455928,0.77026353,1.24901269,1.62153944,0.51076583,0.33863505,choice
primary,0.425,0.425,10,bounded_domain_diversity,E001,3,7,line,L077,592022256592927774,true,0.87251128,0.81666667,1.21666667,1.48979592,0.47823804,0.34014468,loss
primary,0.425,0.425,10,bounded_domain_diversity,E002,1,6,line,L014,1815355824330082398,true,1.15,0.75,1.15,1.53333333,0.49814276,0.35131283,uncertainty
primary,0.425,0.425,10,bounded_domain_diversity,E002,2,5,line,L101,18076360836035844122,true,0.99757203,0.75,1.25,1.66666667,0.45774265,0.32990119,expectation
primary,0.425,0.425,10,bounded_domain_diversity,E002,3,5,line,L033,3549279955528802194,true,1.25,0.75,1.25,1.66666667,0.50902639,0.15610312,relationship
primary,0.425,0.425,10,bounded_domain_diversity,E003,1,9,line,L004,9795306835945811074,true,1.15,0.85,1.24057057,1.45949478,0.55661925,0.17748176,choice
primary,0.425,0.425,10,bounded_domain_diversity,E003,2,5,line,L057,17565425801133371163,true,0.86079067,0.75,1.15,1.53333333,0.43294838,0.23557381,failure
primary,0.425,0.425,10,bounded_domain_diversity,E003,3,9,line,L004,14691705969429648236,true,0.91024702,0.81310837,1.25,1.53731045,0.52711788,0.17748176,choice
primary,0.425,0.425,10,bounded_domain_diversity,E004,1,6,line,L054,7307250828110910356,true,0.87808466,0.7759703,1.25,1.61088639,0.46068049,0.28640041,failure
primary,0.425,0.425,10,bounded_domain_diversity,E004,2,6,line,L091,1221977699985596942,true,1.19744205,0.75,1.2,1.6,0.49872228,0.40571526,time
primary,0.425,0.425,10,bounded_domain_diversity,E004,3,6,line,L011,14426421530041133937,true,0.95727219,0.75376951,1.25,1.65833187,0.49460933,0.38158767,uncertainty
primary,0.425,0.425,10,bounded_domain_diversity,E005,1,5,line,L107,7282619217601536890,true,1.24858658,0.75,1.24858658,1.66478211,0.51433535,0.35910134,expectation
primary,0.425,0.425,10,bounded_domain_diversity,E005,2,7,line,L055,15748930167514970636,true,0.99657288,0.85,1.25,1.47058824,0.47846763,0.3950313,failure
primary,0.425,0.425,10,bounded_domain_diversity,E005,3,6,line,L012,16753612837345930773,true,1.01215805,0.75,1.15,1.53333333,0.48708478,0.35046519,uncertainty
primary,0.425,0.425,10,bounded_domain_diversity,E006,1,6,line,L055,10262907433805545832,true,0.87654118,0.8,1.2,1.5,0.46116804,0.31585709,failure
primary,0.425,0.425,10,bounded_domain_diversity,E006,2,4,line,L045,18042843141699994572,true,1.2,0.8,1.2,1.5,0.57768486,0.29981392,work
primary,0.425,0.425,10,bounded_domain_diversity,E006,3,4,line,L023,1163312150509658095,true,0.92109978,0.8,1.2,1.5,0.49999514,0.35435937,relationship
primary,0.425,0.425,10,bounded_domain_diversity,E007,1,9,line,L071,1123868814260843555,true,1.2,0.85,1.2,1.41176471,0.55672482,0.36771435,loss
primary,0.425,0.425,10,bounded_domain_diversity,E007,2,9,line,L022,17707032008760263518,true,0.79993283,0.78528332,1.2,1.52811091,0.45749242,0.29381087,relationship
primary,0.425,0.425,10,bounded_domain_diversity,E007,3,9,line,L076,15890260528026092210,true,0.8703234,0.78528332,1.2,1.52811091,0.46465665,0.24737956,loss
primary,0.425,0.425,10,bounded_domain_diversity,E008,1,2,line,L064,9089463680271204443,true,1.2,0.8,1.2,1.5,0.46620368,0.41759224,change
primary,0.425,0.425,10,bounded_domain_diversity,E008,2,4,line,L101,1622075943198844954,true,0.75,0.75,1.15,1.53333333,0.42650536,0.34201367,expectation
primary,0.425,0.425,10,bounded_domain_diversity,E008,3,3,line,L082,10835537203951822082,true,0.80677207,0.8,1.2,1.5,0.4420239,0.35274282,self
primary,0.425,0.425,10,bounded_domain_diversity,E009,1,5,line,L045,15737626019537287687,true,0.91188421,0.75,1.15,1.53333333,0.45764067,0.33597565,work
primary,0.425,0.425,10,bounded_domain_diversity,E009,2,3,line,L034,7017005612764680389,true,1.15,0.85,1.15,1.35294118,0.47160783,0.18616093,relationship
primary,0.425,0.425,10,bounded_domain_diversity,E009,3,7,line,L045,16654790029986043526,true,1.15977739,0.75,1.15977739,1.54636985,0.54551964,0.33597565,work
primary,0.425,0.425,10,bounded_domain_diversity,E010,1,7,line,L007,7474984048184739343,true,0.86697168,0.81324561,1.25,1.53705103,0.45563553,0.26188547,choice
primary,0.425,0.425,10,bounded_domain_diversity,E010,2,5,line,L087,13968013845702785015,true,1.25,0.75,1.25,1.66666667,0.6279804,0.39540397,self
primary,0.425,0.425,10,bounded_domain_diversity,E010,3,7,line,L031,2342842644922167404,true,0.88685796,0.85,1.25,1.47058824,0.4930794,0.35939074,relationship
primary,0.425,0.425,10,bounded_domain_diversity,E011,1,6,line,L021,15445412766682343378,true,0.82855037,0.75,1.2,1.6,0.45114529,0.29820927,relationship
primary,0.425,0.425,10,bounded_domain_diversity,E011,2,6,line,L082,16452615835445950093,true,0.75,0.75,1.2,1.6,0.44389351,0.32516403,self
primary,0.425,0.425,10,bounded_domain_diversity,E011,3,9,line,L032,2807033777464634395,true,1.15,0.75,1.21041883,1.61389178,0.53023901,0.32661157,relationship
primary,0.425,0.425,10,bounded_domain_diversity,E012,1,7,line,L082,9319747233651277781,true,0.96016497,0.85,1.15,1.35294118,0.51419189,0.36664174,self
primary,0.425,0.425,10,bounded_domain_diversity,E012,2,5,line,L082,8099451354487219362,true,1.25,0.75,1.25,1.66666667,0.64541229,0.36664174,self
primary,0.425,0.425,10,bounded_domain_diversity,E012,3,7,line,L022,6717569070870376100,true,1.13153559,0.77276399,1.15,1.48816457,0.58195648,0.24200782,relationship
primary,0.425,0.425,10,bounded_domain_diversity,E013,1,3,line,L101,12514979856087306974,true,0.93564231,0.8,1.2,1.5,0.52363832,0.33099117,expectation
primary,0.425,0.425,10,bounded_domain_diversity,E013,2,3,line,L041,10562541228388731142,true,1.2,0.8,1.2,1.5,0.67945298,0.40398528,work
primary,0.425,0.425,10,bounded_domain_diversity,E013,3,3,line,L041,16840386472138250256,true,1.2,0.8,1.2,1.5,0.68906939,0.40398528,work
primary,0.425,0.425,10,bounded_domain_diversity,E014,1,0,silence,,4994277167912552707,true,,,,,,,
primary,0.425,0.425,10,bounded_domain_diversity,E014,2,0,silence,,17154228650628662984,true,,,,,,,
primary,0.425,0.425,10,bounded_domain_diversity,E014,3,0,silence,,11828780811247916003,true,,,,,,,
primary,0.425,0.425,10,bounded_domain_diversity,E015,1,9,line,L037,5108536779453357120,true,0.91988518,0.75,1.25,1.66666667,0.45500722,0.2336148,relationship
primary,0.425,0.425,10,bounded_domain_diversity,E015,2,7,line,L004,4963155642254140804,true,0.96540299,0.75,1.25,1.66666667,0.4801776,0.34903811,choice
primary,0.425,0.425,10,bounded_domain_diversity,E015,3,7,line,L088,16652227655731484285,true,0.91449583,0.75,1.25,1.66666667,0.46843045,0.23145982,self
primary,0.425,0.425,10,bounded_domain_diversity,E016,1,9,line,L024,7643935400145056541,true,0.89594866,0.77324506,1.25,1.61656383,0.44371644,0.27476525,relationship
primary,0.425,0.425,10,bounded_domain_diversity,E016,2,9,line,L095,17827920318451893469,true,1.0309697,0.77867746,1.2,1.54107453,0.48255012,0.34405922,time
primary,0.425,0.425,10,bounded_domain_diversity,E016,3,9,line,L114,2023343022544715862,true,0.76140926,0.75,1.25,1.66666667,0.43326794,0.3460203,daily_life
primary,0.425,0.425,10,bounded_domain_diversity,E017,1,5,line,L095,10219562820779695759,true,1.05436108,0.8,1.2,1.5,0.48292206,0.3584124,time
primary,0.425,0.425,10,bounded_domain_diversity,E017,2,2,line,L064,11457425130941659040,true,1.15,0.75,1.15,1.53333333,0.48530162,0.38642203,change
primary,0.425,0.425,10,bounded_domain_diversity,E017,3,7,line,L107,15934300896051240561,true,0.96507534,0.75,1.25,1.66666667,0.45115981,0.22011605,expectation
primary,0.425,0.425,10,bounded_domain_diversity,E018,1,8,line,L118,15936931154767373137,true,0.94491298,0.78271512,1.15,1.46924464,0.4686331,0.27811751,daily_life
primary,0.425,0.425,10,bounded_domain_diversity,E018,2,0,silence,,5212375706318490410,true,,,,,,,
primary,0.425,0.425,10,bounded_domain_diversity,E018,3,8,line,L102,10842978474012102864,true,1.15,0.75,1.15,1.53333333,0.5916111,0.3536098,expectation
primary,0.425,0.425,10,bounded_domain_diversity,E019,1,6,line,L062,2482854344084269788,true,0.93718052,0.82629084,1.25,1.51278453,0.44006104,0.31299574,change
primary,0.425,0.425,10,bounded_domain_diversity,E019,2,9,line,L013,847488523742959676,true,1.25,0.85,1.25,1.47058824,0.50304362,0.19491762,uncertainty
primary,0.425,0.425,10,bounded_domain_diversity,E019,3,5,line,L043,12999710830113562700,true,0.83031079,0.83031079,1.15,1.38502356,0.44744407,0.2539084,work
primary,0.425,0.425,10,bounded_domain_diversity,E020,1,8,line,L042,17570569190978810571,true,1.15,0.84600785,1.15,1.35932545,0.55722802,0.33421199,work
primary,0.425,0.425,10,bounded_domain_diversity,E020,2,8,line,L068,14777161230378505879,true,0.9910982,0.75,1.15,1.53333333,0.48590655,0.33357445,change
primary,0.425,0.425,10,bounded_domain_diversity,E020,3,8,line,L115,14078745486532302547,true,1.08761949,0.84600785,1.15,1.35932545,0.50774336,0.24053052,daily_life
primary,0.425,0.425,10,bounded_domain_diversity,E021,1,9,line,L033,4273160823726804535,true,0.81548385,0.75,1.18643721,1.58191628,0.46741523,0.21012102,relationship
primary,0.425,0.425,10,bounded_domain_diversity,E021,2,10,line,L022,4780355652012951342,true,0.77127889,0.75,1.25,1.66666667,0.46066697,0.13873288,relationship
primary,0.425,0.425,10,bounded_domain_diversity,E021,3,10,line,L031,9564867978829526387,true,0.91125178,0.75,1.18225924,1.57634566,0.47209261,0.25397302,relationship
primary,0.425,0.425,10,bounded_domain_diversity,E022,1,5,line,L063,7567060495963791278,true,1.2,0.8,1.2,1.5,0.53175611,0.23077668,change
primary,0.425,0.425,10,bounded_domain_diversity,E022,2,5,line,L063,2550724108362446449,true,1.14605443,0.85,1.25,1.47058824,0.53843198,0.23077668,change
primary,0.425,0.425,10,bounded_domain_diversity,E022,3,5,line,L027,10428351203441084270,true,0.85029361,0.85,1.25,1.47058824,0.51387328,0.25064178,relationship
primary,0.425,0.425,10,bounded_domain_diversity,E023,1,8,line,L068,12225648772027476851,true,0.96022716,0.75,1.15,1.53333333,0.43495556,0.34937521,change
primary,0.425,0.425,10,bounded_domain_diversity,E023,2,8,line,L068,15146102931498470855,true,0.96022716,0.75,1.15,1.53333333,0.43495556,0.34937521,change
primary,0.425,0.425,10,bounded_domain_diversity,E023,3,8,line,L048,11516105883259442250,true,0.93052722,0.75,1.15,1.53333333,0.43255274,0.35975242,work
primary,0.425,0.425,10,bounded_domain_diversity,E024,1,7,line,L068,330473171419209412,true,1.0245011,0.75,1.20123825,1.60165099,0.51061319,0.38063633,change
primary,0.425,0.425,10,bounded_domain_diversity,E024,2,6,line,L008,16825835966078418111,true,0.81274393,0.81274393,1.15,1.41495981,0.48515363,0.42318476,choice
primary,0.425,0.425,10,bounded_domain_diversity,E024,3,7,line,L004,1150077449655025461,true,0.94132496,0.85,1.15,1.35294118,0.54731384,0.27197478,choice
primary,0.425,0.425,10,bounded_domain_diversity,E025,1,10,line,L076,5288228495175161201,true,0.85,0.77753172,1.25,1.60765146,0.43309741,0.19088503,loss
primary,0.425,0.425,10,bounded_domain_diversity,E025,2,10,line,L052,12352902315759129894,true,1.0456939,0.76950418,1.25,1.62442262,0.49822684,0.2156296,failure
primary,0.425,0.425,10,bounded_domain_diversity,E025,3,9,line,L085,17327024317641569776,true,1.03345666,0.84527764,1.2,1.41965189,0.45776486,0.2700306,self
primary,0.425,0.425,10,bounded_domain_diversity,E026,1,3,line,L114,7461710069461762370,true,1.00996286,0.8,1.2,1.5,0.46057759,0.3418251,daily_life
primary,0.425,0.425,10,bounded_domain_diversity,E026,2,4,line,L007,18098212098119025639,true,1.06842797,0.8,1.2,1.5,0.46068326,0.26683279,choice
primary,0.425,0.425,10,bounded_domain_diversity,E026,3,5,line,L043,5106098356127507995,true,0.95961767,0.8,1.2,1.5,0.46338045,0.3131226,work
primary,0.425,0.425,10,bounded_domain_diversity,E027,1,4,line,L031,12710915507337412627,true,0.85,0.85,1.15,1.35294118,0.47089164,0.24453802,relationship
primary,0.425,0.425,10,bounded_domain_diversity,E027,2,8,line,L031,6417914055427047881,true,0.9444535,0.75951447,1.15,1.51412521,0.48899561,0.24453802,relationship
primary,0.425,0.425,10,bounded_domain_diversity,E027,3,4,line,L031,2737858224479029675,true,0.85,0.75821386,1.15,1.51672248,0.46855269,0.24453802,relationship
primary,0.425,0.425,10,bounded_domain_diversity,E028,1,8,line,L107,16856995648896496,true,0.88687391,0.75039524,1.2,1.59915727,0.48925781,0.22831233,expectation
