pair_id,entry_id,line_id,entry_text,line_text,selection_occurrences,configuration_count,label_source,judge,provisional,acceptable,distance,relation_type,confidence,low_confidence,user_fact_assertion,explicit_contradiction,advice_or_diagnosis,clearly_unrelated,reason
E011/L045,E011,L045,"近況を詳しく説明しなくてもいい相手だと思っていた。
だからこそ、何も言わないままなのが少し気になる。",反対しなかった声も、賛成の中には溶けきらない。,107,107,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,true,just_right,analogical_transfer,low,true,false,false,false,false,Codex provisional: the Line meaning '沈黙と立場' provides a usable reflective bridge without merely restating the Entry.
E011/L081,E011,L081,"近況を詳しく説明しなくてもいい相手だと思っていた。
だからこそ、何も言わないままなのが少し気になる。",一人分の食卓にも、二つ目の言葉が置かれる場所がある。,26,26,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,true,just_right,analogical_transfer,low,true,false,false,false,false,Codex provisional: the Line meaning '一人の時間と未共有' provides a usable reflective bridge without merely restating the Entry.
E011/L082,E011,L082,"近況を詳しく説明しなくてもいい相手だと思っていた。
だからこそ、何も言わないままなのが少し気になる。",静かな日は、自分の声の距離がよくわかる。,60,60,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,true,just_right,analogical_transfer,medium,false,false,false,false,false,Codex provisional: the Line meaning '静けさと自己の声' provides a usable reflective bridge without merely restating the Entry.
E011/L085,E011,L085,"近況を詳しく説明しなくてもいい相手だと思っていた。
だからこそ、何も言わないままなのが少し気になる。",空席の数と、孤独の数は一致しない。,117,117,b_v2_integrated_codex_judgments_v1,codex_integrated_v1,true,true,just_right,analogical_transfer,low,true,false,false,false,false,Empty seats not equaling loneliness may map comfortable intimacy and a troubling silence but the connection is ambiguous.
E012/L001,E012,L001,離れてみて、遠かったのか近すぎたのか、まだわからない。,選ばなかった方も、しばらく隣を歩く。,48,48,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,true,just_right,analogical_transfer,low,true,false,false,false,false,Codex provisional: the Line meaning '選択後に残る別の可能性' provides a usable reflective bridge without merely restating the Entry.
E012/L004,E012,L004,離れてみて、遠かったのか近すぎたのか、まだわからない。,分かれ道は、通り過ぎても消えない。,2,2,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,true,just_right,analogical_transfer,low,true,false,false,false,false,Codex provisional: the Line meaning '選択の記憶' provides a usable reflective bridge without merely restating the Entry.
E012/L005,E012,L005,離れてみて、遠かったのか近すぎたのか、まだわからない。,答えより先に、選んだという事実が残る。,4,4,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,too_far,weak_connection,medium,false,false,false,false,false,"Codex provisional: the Line meaning '決定の事実性' has a conceivable bridge, but it is too indirect to support the Entry reliably."
E012/L008,E012,L008,離れてみて、遠かったのか近すぎたのか、まだわからない。,決めかけた言葉には、まだ余白がある。,158,158,b_v2_integrated_codex_judgments_v1,codex_integrated_v1,true,false,not_obserbing,unrelated,high,false,false,false,false,true,Half-decided words do not connect to reassessing distance after separation.
E012/L012,E012,L012,離れてみて、遠かったのか近すぎたのか、まだわからない。,わからなさは、空白ではなく形の途中かもしれない。,13,13,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,true,just_right,analogical_transfer,medium,false,false,false,false,false,Codex provisional: the Line meaning '未確定な状態' provides a usable reflective bridge without merely restating the Entry.
E012/L022,E012,L022,離れてみて、遠かったのか近すぎたのか、まだわからない。,親しさにも、呼吸する間がある。,567,531,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,true,just_right,analogical_transfer,medium,false,false,false,false,false,Codex provisional: the Line meaning '親しさと間隔' provides a usable reflective bridge without merely restating the Entry.
E012/L031,E012,L031,離れてみて、遠かったのか近すぎたのか、まだわからない。,距離は、離れたときだけ生まれるものではない。,75,45,reflective_distance_codex_judgments_v1,codex_reassessment,true,true,just_right,same_domain,medium,false,false,false,false,false,物理的に離れる前から関係の距離があり得ると示して遠近の問いを開いたままにする
E012/L035,E012,L035,離れてみて、遠かったのか近すぎたのか、まだわからない。,空いた席は、不在より先に距離を語る。,409,385,b_v2_integrated_codex_judgments_v1,codex_integrated_v1,true,true,just_right,same_domain,high,false,false,false,false,false,An empty seat speaking distance makes absence concrete without deciding which distance was correct.
E012/L036,E012,L036,離れてみて、遠かったのか近すぎたのか、まだわからない。,離れたあとで、近すぎた音が聞こえる。,189,138,reflective_distance_codex_judgments_v1,codex_reassessment,true,true,just_right,same_domain,medium,false,false,false,false,false,離れた後に近すぎたものが聞こえるという逆説でEntryの未確定な距離を照らす
E012/L037,E012,L037,離れてみて、遠かったのか近すぎたのか、まだわからない。,境界は壁ではなく、二つの場所の名前でもある。,4,4,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,true,just_right,same_domain,medium,false,false,false,false,false,Codex provisional: the Line meaning '境界の両義性' provides a usable reflective bridge without merely restating the Entry.
E012/L066,E012,L066,離れてみて、遠かったのか近すぎたのか、まだわからない。,手放した場所に、手の形だけがしばらく残る。,93,93,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,true,just_right,analogical_transfer,medium,false,false,false,false,false,Codex provisional: the Line meaning '手放しの余韻' provides a usable reflective bridge without merely restating the Entry.
E012/L078,E012,L078,離れてみて、遠かったのか近すぎたのか、まだわからない。,不在は、ときどき物より先に部屋へ着く。,75,75,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,true,just_right,analogical_transfer,medium,false,false,false,false,false,Codex provisional: the Line meaning '不在の感覚' provides a usable reflective bridge without merely restating the Entry.
E012/L082,E012,L082,離れてみて、遠かったのか近すぎたのか、まだわからない。,静かな日は、自分の声の距離がよくわかる。,575,530,b_v2_integrated_codex_judgments_v1,codex_integrated_v1,true,true,just_right,same_domain,medium,false,false,false,false,false,Quiet revealing voice-distance offers a reflective angle on whether the relationship was far or too close.
E012/L093,E012,L093,離れてみて、遠かったのか近すぎたのか、まだわからない。,十二枚の紙にも、長かった午後は折りたためない。,120,120,b_v2_band_sensitivity_codex_review_v1,codex_provisional,true,false,not_obserbing,unrelated,high,false,false,false,false,true,Codex provisional: the Line meaning '暦と体感時間' does not provide a meaningful bridge to the Entry.
